Id,state,phone_number,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn
141,NY,684-498-9056,137,no,no,22,48.365389980247535,35,5.956797056911556,138.2047963148187,74,35.768390916240364,107.01527995049179,130,15.723501938958973,17.460126159111297,14,2.3258027261128045,2,False
142,IL,443-239-2828,205,yes,yes,18,216.65831941894544,46,38.75131216184879,64.51304465993893,57,30.699727628639955,310.69075336516454,115,19.602015098827707,6.73827673182921,6,8.807538380567184,7,False
143,FL,160-479-5805,155,no,no,24,312.989896950812,16,5.350375274947988,113.93757804302066,97,25.51489973044035,156.48131192605365,78,31.842424889784443,12.393917108085938,6,5.377325707832011,5,False
144,FL,906-539-8486,122,yes,yes,15,78.55773214497677,136,24.977682587327948,298.4441277202478,71,3.5439329754863067,179.21695679420722,104,5.116333903032373,5.718551193079766,17,8.570841778142306,5,False
145,FL,401-443-9202,92,yes,no,8,221.2985642884845,101,10.272762278958238,40.3434449043489,53,31.980668072967408,305.4086039640374,86,27.449290616022722,18.344430902843566,1,2.70947474832276,8,False
146,FL,161-944-8878,52,yes,yes,0,242.71654557147082,112,38.11208854293848,196.458539434366,145,22.008061530694093,196.98343198398473,10,45.270299654945944,15.619919620563447,19,7.554617130982461,7,False
147,FL,663-871-6690,125,yes,no,41,164.18709773417226,62,45.75637893469408,211.48118641035936,64,28.89005133156536,91.9122718125978,71,35.86076939347534,4.866057526892062,14,5.745669036600475,1,False
148,TX,683-759-6429,172,yes,no,18,254.3512279565664,141,28.598055841197166,209.56836693502595,117,22.60742441444654,315.44963693112993,27,40.25968671501231,18.975934251173193,0,0.48419305810581625,5,False
149,CA,984-342-4564,241,no,no,32,161.43409391712385,117,27.303070126360666,182.09506362344183,56,48.37069437272955,39.93973005537072,57,34.72043112123553,7.143151791524565,16,4.053423237732869,0,False
150,FL,465-429-8274,87,yes,no,33,191.48393215277918,121,38.67023342362966,282.99294872632174,11,30.997227255240663,316.52680564590185,146,11.916277384284427,13.03729895334375,19,1.8391046512346487,8,True
151,NY,325-924-3265,67,yes,no,15,32.35297425741663,16,2.243783022834906,72.73378864177637,122,37.96334386891843,46.1664725351471,10,7.303223363168895,14.857064622287927,12,3.591735878787561,3,False
152,NY,852-605-7402,42,yes,no,43,251.35043652310043,76,46.052414846487714,129.38464497625193,20,46.944653478612,243.071796672041,146,41.81555230423563,0.45804322929824615,11,3.8335163426522243,3,True
153,NY,987-873-2796,23,no,yes,39,241.6296572623118,117,11.477543220374322,227.03233710245527,147,30.396767500003506,52.93740149610709,116,35.38421292874536,19.179346923144923,14,4.749283530283847,8,False
154,NY,153-146-1726,171,no,no,17,42.28828074443026,120,49.23770642365939,251.10443720574585,121,2.579000855475236,255.98815550882097,139,29.602954823185677,6.888826121747298,4,6.002904427284631,2,False
155,TX,788-620-2913,198,no,no,33,147.84003436644258,92,37.340189502102184,159.327498168658,99,3.6460005589060334,40.870822826544284,47,11.085577518475807,3.7955778686244845,6,5.709776524981992,4,True
156,NY,852-672-8657,141,no,no,24,343.29018905333356,133,39.164055089632214,310.1188042647146,64,35.71224483688937,299.586472867452,49,30.960558334964162,17.014155834569962,7,0.3899140470499507,0,False
157,FL,518-789-8312,225,yes,yes,44,164.63570002195738,148,33.497743057933114,162.9578869426926,26,15.396086535261608,179.10206429759512,91,3.5034456906636695,14.057985656468288,13,7.506892184887218,5,False
158,IL,315-102-8906,68,yes,yes,5,190.62252964218936,113,24.639832773687694,158.8883629914666,77,29.810226912701538,59.905252054040936,25,7.704278450910053,1.7348654524670515,3,9.491838844727683,2,False
159,NY,880-219-1892,166,yes,yes,20,321.1776506111099,76,29.438129281335943,41.586323675963186,142,11.70930469235211,256.18222240324604,136,16.97072719061238,2.340891627535391,13,3.4868128898496664,0,False
160,TX,188-428-5675,92,no,no,5,259.523800277042,16,4.227338528726031,206.36522758231482,61,14.971946002962278,186.572850401204,126,23.299437315735887,14.30383741307298,9,1.7974690133825855,9,False
161,TX,456-709-2290,143,yes,yes,31,216.26244195975153,119,31.950056452736685,256.7778683238096,147,26.222770685507612,91.10363484014172,102,7.787095799456017,1.4956651191816794,15,5.4000156311538525,5,False
162,NY,716-422-2218,130,yes,yes,40,285.2974980291432,43,32.052708895378245,66.62021232539139,106,48.82733424109194,35.01515964439225,143,7.757128825161718,18.3435087024813,10,7.049129282441441,9,False
163,IL,837-431-1954,234,no,no,47,306.59720526591144,115,44.777638275286854,127.73848514811867,57,31.580983482041198,163.75944311217188,12,36.8428957080145,14.830802738952665,13,6.789048945276632,1,True
164,NY,325-223-1974,186,no,no,42,176.2041829559254,67,26.271505156650534,280.00222521051273,38,46.93510901662511,57.40135383313138,23,29.34653151360731,6.709844119339776,13,6.121095775008582,7,False
165,TX,137-427-6370,177,no,yes,38,182.03467677818733,18,5.702929956130928,147.09421933234412,36,48.05023301057348,60.134303439115904,75,27.61961507732792,7.258775584506765,1,1.4623225212820856,1,True
166,CA,275-701-9228,92,yes,no,30,153.53629940858747,57,16.6974041831399,107.31278785281276,113,11.989279828184356,115.54545547605659,104,23.7168557656424,10.129921924082028,12,8.368248944029983,3,False
167,FL,415-787-4020,202,yes,no,41,339.3459648059074,124,33.47021178148724,245.10421234083591,69,16.937292918509335,231.74665511757578,95,48.87406910453907,7.219388272970804,2,4.256215624188153,2,False
168,TX,895-692-6233,206,no,no,9,253.09320137291212,50,13.484425412070268,92.96280885492979,115,38.9596294984978,199.57139473950375,123,4.390413578930085,15.669371028766314,17,2.2146858303187003,8,False
169,NY,139-400-1317,36,yes,no,29,56.631381186583134,57,15.465335449059245,316.6089342666166,78,43.604672109984506,52.07593864277779,138,10.670104455755716,19.494738882032316,3,0.8626614106309649,1,False
170,FL,448-214-3745,89,no,yes,17,306.1470794601659,34,41.38251278532097,63.79148672836511,123,26.92288372109733,339.8980082855903,24,33.08037235525939,11.690430308763862,18,4.16719114973049,2,False
171,NY,422-667-7183,143,no,no,23,183.77918106760578,125,30.047347124610035,256.0959367305046,30,49.67485122946636,313.89398025426914,46,8.545551384859584,8.920746553350579,15,6.179730468473074,6,False
172,NY,958-848-2312,241,yes,yes,8,52.00125005519599,87,26.409316725131482,189.85558441164005,111,2.555465540252973,112.95215588645064,36,30.290285024440344,4.455482805364344,3,6.653777091515077,3,False
173,CA,361-315-8314,22,no,yes,30,205.90952165225954,117,17.28569440667861,308.37745996703796,140,16.380447468090352,69.1483443078852,21,29.25253882309184,13.068668384956004,18,9.627369113972566,5,False
174,FL,435-267-3139,249,no,yes,14,163.49256927222467,34,37.0845457247856,70.38242912839571,104,31.911764179739833,331.56891672223685,76,48.60824881470281,13.711537236307942,14,1.5314808366375743,2,False
175,FL,452-670-2704,73,no,yes,3,310.87980955603996,48,15.810484855521407,246.9263739187481,114,24.525915724999177,177.56536892182396,39,44.402551378353074,13.703812140287274,0,9.85773665197552,0,True
176,CA,880-462-3604,199,yes,no,39,95.27827315500396,128,37.37904884692041,213.05748453804205,134,7.596942388582436,129.57342872685945,105,47.386560500837724,0.5397007173698465,15,6.546758805722279,5,False
177,TX,444-792-5286,236,no,no,8,294.46867503749854,88,5.364871052837216,183.62884551681486,11,19.653780103067053,186.91457125285996,144,7.4529137347510215,17.98244201320942,14,4.542290577072015,3,False
178,NY,766-521-5795,156,no,no,44,208.46038117934486,89,43.497984395940016,187.25032429845388,75,3.2214628781618746,277.2781262548519,43,43.67112498820106,6.762131268583533,15,8.881942258481594,1,False
179,IL,106-232-1556,213,no,yes,8,47.475297028310095,36,25.979190242044773,261.0326277755298,122,32.85181021161341,83.88329545697744,41,8.196351762958686,14.883315249632181,19,6.944797419533928,6,False
180,NY,925-860-6150,89,no,yes,25,340.9904964241551,113,23.04838480155056,330.07732957914305,51,44.851642063825054,275.5986667229783,126,32.380744570111474,15.196138142006397,0,3.4871721485701523,9,True
181,NY,634-525-8561,132,no,yes,3,194.036878113024,83,31.32912375401238,59.20053091809539,29,44.473957941606024,269.8229721388369,48,36.563751712544104,13.011099576244792,16,8.840856965764615,4,False
182,TX,771-462-4741,52,no,no,16,123.0805933541064,77,31.96121949902098,36.24084723536647,106,35.578134740746236,202.59142554908152,105,9.72096791116572,7.897330462885844,4,6.666154568195348,5,True
183,NY,650-181-3403,211,no,yes,15,180.2101894365626,37,8.337688490719787,287.82553359398514,77,24.35696938390052,307.06953239986615,140,32.3676500446179,12.167684336330511,4,6.988373557942195,5,True
184,CA,357-817-9780,98,yes,no,14,304.5144907255965,132,38.29921231117824,64.61420401624298,84,26.577517697191507,72.28588101435537,52,4.518103659775715,0.8039738251575312,6,8.963898880860262,8,False
185,CA,623-394-6343,157,yes,no,34,127.56899980322032,147,15.24455830160302,345.74297474573564,134,8.57210355179182,220.5532821330154,90,16.07677211565585,15.237915843758126,12,4.484162079690552,1,True
186,FL,624-145-2136,104,no,no,4,91.65644687574411,92,45.43817024815587,228.1914396668279,56,18.368820469721747,173.7897768005829,12,46.215607708837595,1.9917729665667783,11,6.5690410595975655,5,False
187,IL,332-116-8009,205,yes,no,4,71.30279901788207,39,41.25683184391196,238.27724648132502,14,11.010947623917135,165.13347610746615,83,10.24309581928972,7.935018515992034,3,7.446890216377804,8,False
188,NY,799-547-2007,181,yes,yes,19,125.3150074848676,31,18.620769993667928,93.64534494016556,58,41.417609760797816,110.81954280624814,126,5.13295963761572,2.0723757532993314,3,4.539400581307815,3,False
189,NY,425-566-6352,160,no,no,14,279.6153878528139,12,40.77148607363429,106.89993929493582,133,45.908187264222065,149.12949017917057,72,23.29655358346205,16.74148891638189,5,0.8345211573779343,5,False
190,TX,323-930-2435,11,yes,yes,17,180.92043686248374,110,19.1067439663954,240.99209699176004,46,27.77231654816562,64.60824192757303,120,42.82967400930903,11.006047868719184,14,7.714397690943607,6,False
191,CA,671-434-6084,129,no,no,46,102.7941131819328,114,6.84548871852995,321.112588138943,28,36.932673944621314,110.51167032474407,49,5.680274334477918,13.819102403385449,18,0.47816352743361823,0,False
192,IL,377-295-8059,31,no,yes,1,83.17919987511974,11,48.170635458833985,344.3649774456213,49,7.830309003542119,117.02883448898643,27,19.06569753105961,13.65164339685226,5,7.179144017227382,4,False
193,FL,963-583-2265,124,no,yes,28,136.47343248332132,63,33.32489673034112,93.36990292194997,26,31.209662877307444,260.61371758724465,76,45.18919205884765,16.83212463317009,11,9.10875208524553,3,False
194,CA,423-830-2040,66,no,no,12,330.77579932342684,15,23.8927772798044,72.91827926713285,108,35.733969026136606,45.53613670683621,112,7.671466397333807,2.6513880669026935,13,3.469689983700185,9,False
195,FL,623-500-9073,238,no,no,3,139.7685480288078,116,21.0931208734899,48.04843448345295,102,23.732870216547237,238.38153860827543,147,16.912088283773436,13.194562808097682,17,1.0206178513782682,1,False
196,TX,985-804-9213,81,yes,no,41,346.1997043054833,132,17.58585604439667,307.8550458116249,51,13.677108054593534,100.85117113382076,55,39.36418935371378,11.502681088073148,11,2.328639897908411,1,False
197,TX,573-219-7353,16,no,yes,44,185.27374584491398,11,49.109484580598206,124.30875099407001,132,44.11397698598679,56.19568189321406,64,28.07412738266261,0.6179424514263077,14,5.622815641253924,1,False
198,NY,405-369-5799,215,yes,no,9,87.33245385284829,120,8.467868726283555,30.57985083816053,116,37.65961855777868,126.25797154733891,84,41.95199075041199,4.028458176456051,18,9.426597431060863,6,False
199,IL,786-384-5811,193,no,no,30,315.164829373923,11,17.11064282818728,101.62178753805722,81,45.19314952876136,101.8313182171529,106,7.356578866342323,5.351430827564416,7,5.122827298861168,3,False
200,FL,775-862-6346,128,no,yes,40,177.3137194031446,102,25.30388673356785,138.9411456318139,74,41.28332707989553,206.650360268752,35,46.18660022622669,1.451127508583323,8,1.1273728819669626,5,False
201,CA,480-559-6126,204,no,no,7,257.09482992144785,110,24.943978162606946,347.1155742389393,118,49.53797261978541,144.36044910334797,31,46.87576613673002,7.0943961179760295,4,6.27783173716338,6,False
202,TX,128-132-8813,123,yes,yes,2,344.7877066269286,106,24.625591251576488,197.53331003426612,62,11.22429119429355,339.1179975706644,35,9.455024967041904,0.5440501743095139,4,7.328449367879414,8,False
203,NY,978-178-4356,25,no,no,47,46.05611210239168,120,10.437623159858328,95.50846323043243,144,6.163892854590756,338.3358718050722,82,3.626022291524002,11.06366984515459,5,3.9328366999279094,1,False
204,NY,615-198-7540,92,no,yes,45,60.94225913202148,15,8.956761301256027,137.14187030830433,142,18.17613398418841,171.98888611847664,124,49.512386333867305,4.230019211595746,2,7.215140643454145,9,True
205,FL,588-138-4342,188,no,yes,8,260.54615726808197,136,14.228844143773763,135.6984600182011,33,8.192200401116427,284.4279874112831,60,25.148076430516372,5.740062110183972,4,3.2482281513918974,8,False
206,TX,986-896-2098,219,no,no,29,120.18400105455103,113,45.89725538249869,36.312238868216156,37,27.110245419498767,34.24593307548001,122,29.459619393700706,18.209432523425683,0,7.890901515964134,4,False
207,IL,983-899-4155,217,yes,yes,10,88.9764470240317,10,7.426542456056486,73.25857733485762,71,32.38538745957164,205.29970711193684,21,31.56342721599566,10.056336982470508,10,3.41072159570069,5,False
208,TX,121-558-6658,81,no,no,34,42.59580154231344,42,38.356404961919594,252.46286710502758,26,29.757853528323377,267.8557351382333,12,39.90408621346413,5.380278624888318,19,2.5610709160062592,5,False
209,FL,806-948-1988,133,yes,no,36,36.99094783558458,49,38.362322870401826,68.48031570263508,29,14.443526498732966,99.4218321303475,129,40.975422514204055,11.969235164961326,0,8.791814058915751,2,False
210,FL,120-402-5179,234,no,yes,41,277.8353929983331,41,40.86897938706859,103.83496851395802,12,45.623553486502246,49.574961653102,144,11.308410767349146,4.033428697349912,6,5.484734211753962,9,False
211,TX,873-758-6626,122,yes,no,12,73.018696758256,26,44.55754347148906,142.23593548937882,60,3.0162734592981657,79.89405949006589,143,13.358563550409276,1.4879137152836974,14,2.8515628874168475,6,True
212,FL,356-669-1933,21,yes,yes,35,179.67059711076828,135,14.625736521868653,272.475182240734,145,18.70464098064766,171.39138789563424,91,44.08798538942586,0.41812708800537335,16,9.350868896470674,6,False
213,TX,626-261-2980,135,no,yes,12,223.88698085743457,17,12.778854524907025,216.36830875774075,12,36.51163881910693,192.03885464200383,54,41.33684502802815,19.030580907525124,7,6.908511754660492,7,False
214,CA,262-931-4056,62,no,yes,11,167.0725761820308,66,24.344271993319026,250.47999519634186,82,38.812588464759656,151.8832390748059,136,31.645730314589855,14.492216482862325,1,2.207003996555672,4,False
215,TX,892-891-6390,84,yes,yes,36,38.674128747594594,51,14.724280100097735,211.4439441344551,114,21.973690132729274,170.7916054535616,95,49.745559637992784,15.998962965847648,12,6.1464235459278065,1,False
216,TX,591-307-4610,142,no,yes,9,280.7204808281308,107,37.24687947118916,248.7495760709981,127,2.8116710363056203,180.47518707497002,124,37.28882929046354,19.618354563576638,11,8.703588312890245,2,False
217,FL,683-159-7573,36,no,yes,8,33.364231853329116,146,32.52509968358881,30.909489172471183,43,31.666096597939394,276.21973171235084,18,12.360164870251946,18.63257406826879,4,6.961531425400574,8,False
218,FL,756-704-4380,149,no,yes,6,273.8047662007949,129,43.999409026527275,327.88740619885743,146,5.028544696794354,63.67740738484876,21,42.638915087968556,14.738263972750318,12,2.447591507601304,5,False
219,NY,619-690-2050,154,yes,yes,1,315.8574380121993,96,5.971438567379435,65.49447387993808,71,7.177077255368696,276.0641494910067,125,21.90716654576672,13.879741396386386,5,6.488483286945148,7,False
220,NY,785-661-7342,143,no,no,22,168.50877473829513,63,45.92400000118759,159.99971071260956,129,33.21203454301712,250.3607367343994,97,3.735327705981881,6.736999938707533,14,6.191593727202008,7,False
221,CA,486-448-1959,106,no,no,38,201.37359139129543,93,16.080734080164298,276.7322784783535,124,16.99943965485703,267.3314590324218,71,17.42822133496019,2.0803450359020426,10,8.208436635786887,4,False
222,NY,792-635-5473,14,no,yes,39,182.6346856376492,34,25.553328604495235,169.27382976301567,22,18.70544732999614,265.0298834801033,113,38.650459234850494,11.474450967351519,3,1.781325969966998,0,True
223,TX,998-657-1526,66,yes,no,38,154.5467579595004,76,23.053348925102895,332.98961653360504,78,25.366739695195683,180.58938105657077,82,48.089897944950714,11.525065901771844,0,6.996346670013599,5,False
